OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800514,Sample-Routine,Water,Surface Water,2008-08-22,07:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0222,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,12.8,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800515,Sample-Routine,Water,Surface Water,2008-08-22,08:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0223,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.32,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-03,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800515,Sample-Routine,Water,Surface Water,2008-08-22,08:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0223,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,13.0,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800516,Sample-Routine,Water,Surface Water,2008-08-22,09:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.33,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-03,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800517,Sample-Routine,Water,Surface Water,2008-08-22,10:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0224,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.32,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-03,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800517,Sample-Routine,Water,Surface Water,2008-08-22,10:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0224,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,12.9,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800518,Sample-Routine,Water,Surface Water,2008-08-22,11:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0225,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.32,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-03,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800518,Sample-Routine,Water,Surface Water,2008-08-22,11:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0225,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,12.6,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800519,Sample-Routine,Water,Surface Water,2008-08-22,12:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0226,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.32,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-03,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800519,Sample-Routine,Water,Surface Water,2008-08-22,12:00:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0226,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,12.8,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800483,Sample-Routine,Water,Surface Water,2008-08-27,08:41:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0234,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.23,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-11,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800483,Sample-Routine,Water,Surface Water,2008-08-27,08:41:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0234,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.4,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800483,Sample-Routine,Water,Surface Water,2008-08-27,08:41:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0234,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.559,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-09-19,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800611,Sample-Routine,Water,Surface Water,2008-09-03,08:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0239,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.20,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-23,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800611,Sample-Routine,Water,Surface Water,2008-09-03,08:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0239,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,9.8,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800611,Sample-Routine,Water,Surface Water,2008-09-03,08:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0239,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.677,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-10-01,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800612,Sample-Routine,Water,Surface Water,2008-09-03,08:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0240,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.18,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-23,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800612,Sample-Routine,Water,Surface Water,2008-09-03,08:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0240,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,9.9,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800612,Sample-Routine,Water,Surface Water,2008-09-03,08:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0240,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.451,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-10-01,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800634,Sample-Routine,Water,Surface Water,2008-09-09,12:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0251,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.21,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-24,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800634,Sample-Routine,Water,Surface Water,2008-09-09,12:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0251,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.4,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800634,Sample-Routine,Water,Surface Water,2008-09-09,12:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0251,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.826,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-10-22,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800635,Sample-Routine,Water,Surface Water,2008-09-09,12:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0250,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.18,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-09-24,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800635,Sample-Routine,Water,Surface Water,2008-09-09,12:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0250,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.3,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800635,Sample-Routine,Water,Surface Water,2008-09-09,12:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0250,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.189,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-10-22,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800636,Sample-Routine,Water,Surface Water,2008-09-16,09:31:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0258,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.24,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-10-03,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800636,Sample-Routine,Water,Surface Water,2008-09-16,09:31:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0258,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,10.3,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800636,Sample-Routine,Water,Surface Water,2008-09-16,09:31:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0258,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.536,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-10-23,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800637,Sample-Routine,Water,Surface Water,2008-09-23,09:21:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0265,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.26,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-10-07,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800637,Sample-Routine,Water,Surface Water,2008-09-23,09:21:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0265,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.6,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800637,Sample-Routine,Water,Surface Water,2008-09-23,09:21:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0265,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.399,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-10-22,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800638,Sample-Routine,Water,Surface Water,2008-09-23,09:22:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0266,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.26,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-10-07,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800638,Sample-Routine,Water,Surface Water,2008-09-23,09:22:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0266,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.6,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800638,Sample-Routine,Water,Surface Water,2008-09-23,09:22:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0266,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.346,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-10-22,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800666,Sample-Routine,Water,Surface Water,2008-09-30,09:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0277,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.23,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-10-09,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800666,Sample-Routine,Water,Surface Water,2008-09-30,09:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0277,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.3,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800666,Sample-Routine,Water,Surface Water,2008-09-30,09:11:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0277,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.546,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-11-12,,Laboratory Reporting Level,0.04,mg/l,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800667,Sample-Routine,Water,Surface Water,2008-09-30,09:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0278,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Phosphorus,Total,0.21,mg/l as P,,Accepted,,Actual,,,,,,,00665,,,,,,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2008-10-09,,Laboratory Reporting Level,0.02,mg/l as P,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800667,Sample-Routine,Water,Surface Water,2008-09-30,09:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0278,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Organic carbon,Dissolved,11.8,mg/l,,Accepted,,Actual,,,,,,,00681,,,,,,OX002,USGS,"DOC, persulfate oxidation & IR",Standard Methods,"USGS Carbon Research Lab, Boulder, CO",,,,,,,NWIS
USGS-OR,USGS Oregon Water Science Center,nwisor.01.00800667,Sample-Routine,Water,Surface Water,2008-09-30,09:12:00,PDT,,,,,,,,,,,,U.S. Bureau of Reclamation,USGS-420853121505500,KL08-0278,,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,,Nitrogen,Suspended,0.344,mg/l,,Accepted,,Actual,,,,,,,49570,,,,,,COMB7,USGS,"TPN, GF/F, combusion",,"USGS-National Water Quality Lab, Denver, CO",2008-11-12,,Laboratory Reporting Level,0.04,mg/l,,NWIS
CEDEN,California State Water Resources Control Board,CEDEN--2147186006,Sample-Routine,Water,,2002-10-15,11:30:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Total,2.1,mg/l,,Final,,Actual,,,,,,1; 12728,,0.1,m,,,,62,CEDEN,EPA 415.1,,AMS,2002-10-29,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147437714,Sample-Routine,Water,,2002-10-15,11:30:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.079,mg/l,,Final,,Actual,,,,,,1; L-442-02-3,,0.1,m,,,,22,CEDEN,EPA 365.3,,DFG-WPCL,2002-10-17,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147155926,Sample-Routine,Water,,2002-11-12,09:40:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Total,2.5,mg/l,,Final,,Actual,,,,,,1; 12818,,0.1,m,,,,62,CEDEN,EPA 415.1,,AMS,2002-11-29,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147341175,Sample-Routine,Water,,2002-11-12,09:40:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.072,mg/l,,Final,,Actual,,,,,,1; L-480-02-1,,0.1,m,,,,22,CEDEN,EPA 365.3,,DFG-WPCL,2002-11-21,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147348529,Sample-Routine,Water,,2003-02-04,13:30:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.062,mg/l,,Final,,Actual,,,,,,1; L-059-03-5,,0.1,m,,,,22,CEDEN,EPA 365.3,,DFG-WPCL,2003-02-25,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147399610,Sample-Routine,Water,,2003-02-04,13:30:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Total,1.0,mg/l,,Final,,Actual,,,,,,1; 18034,,0.1,m,,,,62,CEDEN,EPA 415.1,,AMS,2003-02-28,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147148537,Sample-Routine,Water,,2003-04-15,09:00:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Phosphorus,Total,0.0667,mg/l,,Final,,Actual,,,,,,1; L-186-03-5,,0.1,m,,,,78,CEDEN,QC 10115011D,,DFG-WPCL,2003-04-17,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147408699,Sample-Routine,Water,,2003-04-15,09:00:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Total,1.1,mg/l,,Final,,Actual,,,,,,1; 18358,,0.1,m,,,,62,CEDEN,EPA 415.1,,AMS,2003-04-24,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN--2147278310,Sample-Routine,Water,,2003-06-10,09:45:00,PST,,,,,,,,,,,RWB1_KlaTriR_Trend_FY0203,,CEDEN-105KL0330,,,,,Water_Grab,CEDEN,Water_Grab,Miscellaneous (Other),,Organic carbon,Total,1,mg/l,,Final,,Actual,,,,,,1; 18562,,0.1,m,,,,62,CEDEN,EPA 415.1,,AMS,2003-06-25,,,,,,STORET
